nr,i1_legid,i1_rcs_p,i1_rcs_e,i1_dep_1_p,i1_dep_1_e,i1_dep_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_rcf_1_place,i1_dep_2_p,i1_dep_2_e,i1_dep_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_rcf_2_place,i1_dlv_p,i1_dlv_e,i1_hops,i2_legid,i2_rcs_p,i2_rcs_e,i2_dep_1_p,i2_dep_1_e,i2_dep_1_place,i2_rcf_1_p,i2_rcf_1_e,i2_rcf_1_place,i2_dep_2_p,i2_dep_2_e,i2_dep_2_place,i2_rcf_2_p,i2_rcf_2_e,i2_rcf_2_place,i2_dlv_p,i2_dlv_e,i2_hops,i3_legid,i3_rcs_p,i3_rcs_e,i3_dep_1_p,i3_dep_1_e,i3_dep_1_place,i3_rcf_1_p,i3_rcf_1_e,i3_rcf_1_place,i3_dlv_p,i3_dlv_e,i3_hops,o_legid,o_rcs_p,o_rcs_e,o_dep_1_p,o_dep_1_e,o_dep_1_place,o_rcf_1_p,o_rcf_1_e,o_rcf_1_place,o_dep_2_p,o_dep_2_e,o_dep_2_place,o_rcf_2_p,o_rcf_2_e,o_rcf_2_place,o_dlv_p,o_dlv_e,o_hops,legs,i1_rcs_p_normalized,i1_rcs_e_normalized,i1_dep_1_p_normalized,i1_dep_1_e_normalized,i1_rcf_1_p_normalized,i1_rcf_1_e_normalized,i1_dlv_p_normalized,i1_dlv_e_normalized,o_rcs_p_normalized,o_rcs_e_normalized,o_dep_1_p_normalized,o_dep_1_e_normalized,o_rcf_1_p_normalized,o_rcf_1_e_normalized,o_dlv_p_normalized,o_dlv_e_normalized
3387.0,1088.0,1259.0,347.0,90.0,944.0,456.0,880.0,531.0,700.0,110.0,457.0,700,2315.0,1430.0,411,3480.0,1648.0,2.0,7830,945.0,374.0,150.0,667.0,366,400.0,134.0,128,1295.0,1583.0,128,650.0,397.0,411,4230.0,21602.0,2,,,,,,,,,,,,,8568.0,11594.0,11304.0,240.0,479.0,411.0,855.0,638.0,128.0,1400.0,1617.0,128,1140.0,487.0,316,3480.0,10170.0,2.0,2.0,0.026576242449931124,0.007463974458538269,0.0053552302749018225,0.09885371753076033,0.16764290042415675,0.013594730073747474,0.33898305084745767,0.01810367569468871,0.23587958722598767,0.23060758150732444,0.09803921568627451,0.03766955384866809,0.1639344262295082,0.11541946004710998,0.2872340425531915,0.018154746495896483
3388.0,12492.0,613.0,139.0,210.0,592.0,233.0,1000.0,745.0,815.0,605.0,892.0,815,540.0,538.0,243,2880.0,24246.0,2.0,13069,3314.0,2991.0,90.0,366.0,671,820.0,418.0,700,690.0,1086.0,700,1275.0,822.0,243,3780.0,23200.0,2,2932,1147.0,228.0,240.0,1118.0,815,540.0,461.0,243,2880.0,22798.0,1,10025.0,4393.0,4423.0,240.0,150.0,243.0,195.0,446.0,317.0,,,,,,,660.0,290.0,1.0,3.0,0.012885450884815089,0.0029769609112089046,0.04819707247411639,0.061836155221369225,0.19188042819632398,0.019211085741280214,0.27734976887519264,0.2664988568413647,0.08931224685025749,0.09021912106745011,0.09803921568627451,0.01078607615623468,0.030358227079538558,0.08063054901250226,0.03723404255319149,0.0005159525752103533
3389.0,14619.0,4552.0,2891.0,180.0,1066.0,233.0,860.0,1158.0,149.0,,,,,,,6680.0,17322.0,1.0,9914,1880.0,325.0,180.0,1676.0,571,820.0,727.0,149,,,,,,,6680.0,9825.0,1,,,,,,,,,,,,,7715.0,869.0,271.0,180.0,725.0,149.0,300.0,5520.0,317.0,,,,,,,6900.0,2105.0,1.0,2.0,0.09636537035074706,0.06234360169125895,0.037486611924312754,0.11168366810390157,0.16360331246212886,0.03005012728656536,0.6676938880328711,0.19039087231797397,0.017585638395310497,0.005508630187293426,0.058823529411764705,0.05777087759437817,0.05160898603521555,1.0,0.5904255319148937,0.003756277571773645
3390.0,8605.0,895.0,739.0,180.0,286.0,485.0,885.0,717.0,149.0,,,,,,,6680.0,837.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8991.0,1172.0,282.0,180.0,1024.0,149.0,585.0,573.0,349.0,,,,,,,6960.0,3209.0,1.0,1.0,0.018861926459679983,0.01592026922081284,0.037486611924312754,0.029656115259228098,0.1686527974146637,0.01847623546702359,0.6676938880328711,0.009189236721772775,0.023752824082554802,0.005733055861590565,0.058823529411764705,0.08220297434221278,0.10928961748633881,0.10364196412393549,0.5957446808510638,0.005727252115137763
3391.0,10260.0,1086.0,566.0,150.0,644.0,721.0,125.0,130.0,128.0,580.0,561.0,128,655.0,626.0,413,4230.0,206.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6862.0,1134.0,362.0,90.0,825.0,413.0,885.0,490.0,700.0,135.0,511.0,700,800.0,531.0,635,3780.0,118.0,2.0,1.0,0.02290982303698209,0.012188281991543705,0.026776151374509106,0.06730465874434746,0.015148454857604524,0.0030706243602865915,0.41602465331278893,0.0022533415406260993,0.022979381653131424,0.007365242583751581,0.0,0.06594214740970747,0.17000607164541592,0.08860300779126654,0.31382978723404253,0.0002088804543239147
3392.0,12089.0,1350.0,859.0,120.0,551.0,671.0,765.0,758.0,349.0,,,,,,,385.0,1343.0,1.0,7274,2566.0,2081.0,210.0,614.0,520,790.0,826.0,349,,,,,,,550.0,2327.0,1,,,,,,,,,,,,,3342.0,342.0,197.0,180.0,275.0,349.0,830.0,988.0,149.0,,,,,,,6680.0,2037.0,1.0,2.0,0.028504821447493906,0.018508930882733626,0.01606569082470546,0.05752445052055947,0.14441526964249646,0.0195522662257565,0.02105803800719055,0.014751143158635245,0.006859213124096803,0.003998857469294487,0.058823529411764705,0.021000163425396307,0.15887472171625178,0.1788367457872803,0.5709219858156028,0.003634876965841797
3393.0,11616.0,2095.0,246.0,420.0,2254.0,341.0,970.0,961.0,349.0,,,,,,,550.0,1994.0,1.0,443,2377.0,1665.0,240.0,926.0,789,1040.0,1458.0,128,670.0,160.0,128,780.0,547.0,349,3960.0,423.0,2,2863,909.0,386.0,180.0,694.0,671,930.0,941.0,349,550.0,1620.0,1,1360.0,1993.0,1197.0,180.0,936.0,349.0,840.0,739.0,149.0,470.0,565.0,149,405.0,255.0,422,2580.0,12252.0,2.0,3.0,0.04429373741655187,0.005285184226421606,0.12317029632274189,0.23661794089809654,0.18582104625328216,0.024879930714116996,0.03800719054956343,0.021906876538867394,0.04046325130772832,0.024401191496307175,0.058823529411764705,0.075012256904723,0.16089860352155436,0.1337198767892734,0.20744680851063832,0.021871747401045118
3394.0,8439.0,1122.0,1163.0,150.0,49.0,377.0,285.0,233.0,485.0,,,,,,,5160.0,10595.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13417.0,1442.0,453.0,240.0,1185.0,485.0,380.0,111.0,128.0,645.0,926.0,128,810.0,913.0,609,3960.0,2770.0,2.0,1.0,0.02367277736568825,0.02506687375959962,0.026776151374509106,0.00473235881796193,0.047465158553827505,0.005773823583444873,0.5115562403697997,0.1164482940555751,0.029248336081089333,0.009221854980209736,0.09803921568627451,0.09535871874489296,0.0678000404776361,0.01993114694691067,0.32978723404255317,0.004943504085665981
3395.0,109.0,304.0,272.0,300.0,273.0,431.0,775.0,596.0,815.0,1255.0,1446.0,815,760.0,476.0,299,3540.0,2282.0,2.0,11062,1005.0,72.0,240.0,1136.0,815,750.0,477.0,299,,,,,,,3540.0,826.0,1,8625,268.0,218.0,210.0,202.0,663,255.0,132.0,815,3540.0,940.0,2,5088.0,643.0,244.0,240.0,592.0,299.0,810.0,1514.0,128.0,3920.0,3169.0,128,780.0,747.0,261,3960.0,2623.0,2.0,3.0,0.006336759563420578,0.005846060919837777,0.08032845412352732,0.02828898937848354,0.14643506362351041,0.015300632496128916,0.34514637904468415,0.025072546605698205,0.01298569131505567,0.004957767168564084,0.09803921568627451,0.0469030887399902,0.15482695810564664,0.27414386664250767,0.32978723404255317,0.00468106454048978
3396.0,6113.0,939.0,526.0,90.0,445.0,700.0,845.0,547.0,628.0,,,,,,,3780.0,684.0,1.0,14134,6149.0,3874.0,240.0,2468.0,128,860.0,795.0,628,,,,,,,3960.0,3366.0,1,,,,,,,,,,,,,9857.0,945.0,372.0,300.0,867.0,628.0,920.0,860.0,128.0,5.0,30.0,128,1260.0,866.0,485,3960.0,198.0,2.0,2.0,0.019794426194765284,0.011325394770903444,0.0053552302749018225,0.046377116416026924,0.16057362149060797,0.014014644516179828,0.3697996918335902,0.0075074744987689065,0.019132523254157253,0.007569265924021708,0.13725490196078433,0.06937408073214578,0.1770896579639749,0.15564413843087516,0.32978723404255317,0.00035170469659667687
3397.0,13218.0,1161.0,1111.0,390.0,426.0,257.0,995.0,941.0,349.0,,,,,,,550.0,3715.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.0,1471.0,1171.0,150.0,830.0,349.0,395.0,212.0,317.0,,,,,,,660.0,268.0,1.0,1.0,0.024499311221786585,0.02394512037276728,0.11245983577293824,0.044379009359554106,0.190870531205817,0.024355037661076554,0.03800719054956343,0.04082395357017235,0.02983859477722823,0.023870730811604846,0.0392156862745098,0.06635071090047394,0.07083586318558996,0.038231563689074106,0.03723404255319149,0.00047667590858534376
3398.0,4001.0,54.0,11.0,135.0,123.0,815.0,295.0,310.0,485.0,,,,,,,5160.0,162.0,1.0,9781,241.0,151.0,135.0,168.0,815,285.0,290.0,485,,,,,,,5160.0,118.0,1,10587,156.0,101.0,240.0,253.0,815,285.0,176.0,485,5160.0,1539.0,1,3542.0,6020.0,334.0,240.0,4461.0,485.0,1140.0,465.0,256.0,2605.0,4903.0,256,980.0,819.0,597,3960.0,150.0,2.0,3.0,0.0010384656140722686,0.0002157218051600656,0.021420921099607287,0.012514459985277105,0.04948495253484145,0.007794661837650578,0.5115562403697997,0.0017696975026380583,0.12242779507846371,0.006793977230995225,0.09803921568627451,0.3630495178950809,0.22161505768063147,0.08407320166696865,0.32978723404255317,0.00026601015123301955
3399.0,8635.0,103.0,86.0,210.0,170.0,663.0,255.0,109.0,815.0,1390.0,1536.0,815,845.0,715.0,371,5220.0,602.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6985.0,570.0,485.0,300.0,343.0,371.0,835.0,686.0,431.0,,,,,,,1140.0,6221.0,1.0,1.0,0.0020769312281445377,0.0018336353438605573,0.04819707247411639,0.01745714586181512,0.04140577661078569,0.0025194866545941263,0.5177195685670262,0.006606137882518466,0.011499867700637073,0.009874729669074142,0.13725490196078433,0.026556626899820232,0.15988666261890305,0.12411668780576192,0.0797872340425532,0.011104584836707258
3400.0,10418.0,1373.0,180.0,240.0,1388.0,815.0,760.0,712.0,609.0,,,,,,,7680.0,1106.0,1.0,10402,1347.0,156.0,240.0,1386.0,815,760.0,713.0,609,,,,,,,7680.0,789.0,1,,,,,,,,,,,,,774.0,3750.0,2914.0,300.0,1110.0,609.0,910.0,932.0,597.0,,,,,,,2760.0,4151.0,1.0,2.0,0.02899226449083395,0.0038614203123651736,0.05890753302392003,0.14554632453465138,0.1434053726519895,0.018345012203763483,0.7704160246533128,0.012146060499472389,0.07622478679448821,0.059431999020687964,0.13725490196078433,0.08923026638339598,0.17506577615867233,0.16868998006885302,0.22340425531914895,0.007409007567899538
3401.0,4147.0,1670.0,1190.0,300.0,726.0,671.0,1045.0,824.0,609.0,,,,,,,1140.0,140.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3214.0,1750.0,1104.0,90.0,773.0,609.0,1795.0,1474.0,699.0,,,,,,,3780.0,1445.0,1.0,1.0,0.035286637702659746,0.0256493226335318,0.08032845412352732,0.07592806814596698,0.20096950111088668,0.02128441330078996,0.09861325115562404,0.001527875483644038,0.03551729050904724,0.022503774431794996,0.0,0.06169308710573623,0.3541793159279498,0.2668961768436311,0.31382978723404253,0.0025779775730233575
3402.0,601.0,374.0,43.0,165.0,500.0,128.0,1275.0,972.0,413.0,,,,,,,3960.0,945.0,1.0,12665,1472.0,1133.0,90.0,387.0,128,1230.0,905.0,700,45.0,373.0,700,875.0,418.0,413,3780.0,596.0,2,3383,414.0,453.0,330.0,231.0,524,1559.0,1521.0,349,360.0,1807.0,3,11158.0,4246.0,4080.0,180.0,286.0,413.0,1060.0,860.0,149.0,90.0,290.0,149,370.0,383.0,127,6960.0,14411.0,2.0,3.0,0.007820281869238105,0.0009060315816722754,0.03213138164941093,0.05216111052686928,0.24742476267420724,0.02516862189328924,0.3882896764252697,0.01037636299683433,0.08632024587327757,0.08322112049618476,0.058823529411764705,0.02189900310508253,0.2054240032382109,0.15564413843087516,0.5957446808510638,0.025726216639381287
3403.0,6044.0,517.0,240.0,360.0,573.0,700.0,1130.0,1094.0,481.0,480.0,520.0,481,120.0,141.0,349,550.0,877.0,2.0,7682,1564.0,835.0,180.0,849.0,452,835.0,1252.0,149,1945.0,1558.0,149,615.0,809.0,400,6960.0,1167.0,3,1934,1836.0,1657.0,300.0,419.0,468,935.0,1032.0,349,550.0,270.0,1,8528.0,5965.0,5292.0,420.0,1185.0,349.0,996.0,789.0,407.0,,,,,,,2729.0,7375.0,1.0,3.0,0.010850906008265339,0.005155751143325567,0.10174937522313461,0.059838048164896414,0.21813774994950516,0.02837046951683594,0.03800719054956343,0.009628913119943721,0.12130833893061409,0.10794874933692414,0.21568627450980388,0.09535871874489296,0.19247115968427445,0.14277948903786916,0.22065602836879433,0.013164824531491853
3404.0,11953.0,918.0,4.0,240.0,1121.0,128.0,960.0,721.0,597.0,,,,,,,3960.0,196.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059.0,4053.0,2963.0,90.0,1122.0,597.0,915.0,608.0,700.0,2470.0,2811.0,700,805.0,512.0,123,3780.0,2247.0,2.0,1.0,0.019349369503020027,6.471654154801968e-05,0.05890753302392003,0.11746766221474392,0.18380125227226823,0.01858121407763168,0.3882896764252697,0.002143422441083363,0.08239197248173252,0.060431713388011586,0.0,0.0902108187612355,0.17607771706132364,0.10998369269795252,0.31382978723404253,0.004009790601807798
3405.0,12286.0,692.0,100.0,180.0,707.0,515.0,245.0,127.0,815.0,355.0,484.0,815,405.0,37.0,576,6060.0,1152.0,2.0,12285,508.0,151.0,180.0,477.0,515,700.0,799.0,815,3140.0,2966.0,815,1320.0,875.0,576,6060.0,8658.0,2,,,,,,,,,,,,,7335.0,6907.0,6611.0,180.0,419.0,576.0,830.0,590.0,149.0,390.0,646.0,149,1030.0,1054.0,742,6960.0,321.0,2.0,2.0,0.014559711772809155,0.002135645871084649,0.037486611924312754,0.07392996108949416,0.03938598262977176,0.002991890402330525,0.6040061633281972,0.012651688357368976,0.14048156968105677,0.13485942791855388,0.058823529411764705,0.032766791959470506,0.15887472171625178,0.10672223228845805,0.5957446808510638,0.0005712969690910486
3406.0,13690.0,4235.0,4200.0,300.0,331.0,308.0,880.0,671.0,341.0,,,,,,,1620.0,308.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.0,1430.0,1410.0,300.0,274.0,341.0,820.0,739.0,555.0,1485.0,1559.0,555,1480.0,449.0,654,3000.0,5399.0,2.0,1.0,0.0896471336229734,0.09058158598671154,0.08032845412352732,0.034388474077190034,0.16764290042415675,0.017268981445030574,0.14791987673343607,0.003374516355962012,0.02900409110337669,0.02874688864406088,0.13725490196078433,0.020918450727243014,0.1568508399109492,0.1337198767892734,0.24468085106382978,0.009637065747354626
3407.0,5910.0,2822.0,1921.0,90.0,928.0,456.0,905.0,865.0,700.0,770.0,812.0,700,1300.0,858.0,349,3780.0,1541.0,2.0,12273,949.0,827.0,180.0,242.0,671,1210.0,1077.0,481,255.0,273.0,481,465.0,394.0,349,550.0,1367.0,2,,,,,,,,,,,,,8135.0,716.0,63.0,150.0,743.0,349.0,50.0,70.0,815.0,4160.0,4161.0,815,265.0,178.0,783,5100.0,29.0,2.0,2.0,0.05970117622125676,0.04141858659073259,0.0053552302749018225,0.09717110106215164,0.17269238537669157,0.02236044405952287,0.3697996918335902,0.01692754132958143,0.014471514929474264,0.0012649447096747867,0.0392156862745098,0.05924170616113744,0.0010119409026512847,0.01250226490306215,0.4308510638297872,4.998848479546676e-05
3408.0,10886.0,868.0,128.0,240.0,928.0,815.0,540.0,356.0,243.0,,,,,,,2880.0,11104.0,1.0,13106,90.0,143.0,300.0,238.0,485,290.0,166.0,815,2290.0,2381.0,815,535.0,224.0,243,2940.0,5762.0,2,4418,2548.0,2358.0,90.0,215.0,671,795.0,576.0,700,3780.0,18962.0,2,5847.0,3096.0,3171.0,240.0,105.0,243.0,195.0,680.0,317.0,,,,,,,660.0,189.0,1.0,3.0,0.018289710713150366,0.0027396669255328326,0.05890753302392003,0.09717110106215164,0.09896990506968288,0.009001915859643599,0.27734976887519264,0.12204317622230038,0.06291343550914902,0.06467539886563022,0.09803921568627451,0.0071090047393364926,0.030358227079538558,0.12302953433593042,0.03723404255319149,0.0003356369693409911
3409.0,2977.0,123.0,74.0,135.0,134.0,815.0,295.0,192.0,527.0,,,,,,,5100.0,41.0,1.0,10442,400.0,67.0,135.0,420.0,815,295.0,252.0,527,,,,,,,5100.0,53.0,1,7680,1288.0,593.0,180.0,890.0,452,835.0,1672.0,149,6960.0,1498.0,2,9702.0,2478.0,1880.0,90.0,692.0,527.0,1385.0,1063.0,700.0,110.0,367.0,700,695.0,292.0,561,3780.0,7204.0,2.0,3.0,0.0025007947440924025,0.0015747691776684788,0.021420921099607287,0.013671258807445578,0.04948495253484145,0.004697792824711965,0.5053929121725732,0.00043967639817094615,0.050334819156947756,0.038335985636756845,0.0,0.0550743585553195,0.2712001619105444,0.19242616416017394,0.31382978723404253,0.012859537713633823
3410.0,13254.0,1679.0,1216.0,240.0,643.0,409.0,570.0,672.0,571.0,,,,,,,405.0,35.0,1.0,6964,1274.0,1093.0,240.0,383.0,371,995.0,926.0,128,270.0,363.0,128,1260.0,1015.0,571,3960.0,1561.0,2,,,,,,,,,,,,,1433.0,739.0,363.0,150.0,493.0,571.0,125.0,127.0,128.0,345.0,336.0,128,120.0,132.0,361,4230.0,1041.0,2.0,2.0,0.035477376284836284,0.02621019932694797,0.05890753302392003,0.06719949521505941,0.1050292870127247,0.017295226097682595,0.023112480739599383,0.00037372493844530424,0.014939651136756835,0.007385644917778594,0.0392156862745098,0.03881353162281419,0.016191054442420562,0.022830222866461317,0.3537234042553191,0.0018567151495459083
3411.0,8931.0,2600.0,2492.0,240.0,322.0,128.0,1290.0,1225.0,286.0,,,,,,,3660.0,16252.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3906.0,1802.0,171.0,240.0,1813.0,286.0,985.0,823.0,128.0,3980.0,4163.0,128,925.0,904.0,296,3960.0,9208.0,2.0,1.0,0.05499629119423546,0.053736301665372334,0.05890753302392003,0.033442002313597646,0.2504544536457281,0.031808519014250844,0.35747303543913717,0.17862952866690116,0.03657568541246871,0.003468396784592157,0.09803921568627451,0.14667429318516095,0.1902448896984416,0.14894002536691428,0.32978723404255317,0.016437284982566518
3412.0,4278.0,88.0,61.0,135.0,102.0,815.0,285.0,185.0,485.0,,,,,,,5160.0,318.0,1.0,9649,930.0,306.0,240.0,814.0,456,1030.0,860.0,128,650.0,834.0,128,385.0,197.0,485,3960.0,326.0,2,,,,,,,,,,,,,8616.0,992.0,651.0,180.0,470.0,485.0,885.0,898.0,149.0,,,,,,,6680.0,1958.0,1.0,2.0,0.0017590335911836388,0.0012943308309603936,0.021420921099607287,0.010306025870228205,0.047465158553827505,0.00451408025614781,0.5115562403697997,0.0034844354555047486,0.020089149416865116,0.013261517117558248,0.058823529411764705,0.036934139565288446,0.17000607164541592,0.16252944373980793,0.5709219858156028,0.0034938380265974447
3413.0,1762.0,6662.0,5846.0,240.0,1009.0,456.0,1015.0,1018.0,128.0,820.0,849.0,128,375.0,106.0,770,3960.0,120.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,405.0,465.0,240.0,123.0,770.0,390.0,114.0,128.0,815.0,1122.0,128,750.0,499.0,798,3960.0,1022.0,2.0,1.0,0.1410829712832468,0.12608939511605832,0.05890753302392003,0.10568934693448312,0.19491011916784487,0.02637587591528226,0.3882896764252697,0.0013080372845585648,0.008141499257088194,0.009466682988533889,0.09803921568627451,0.008579833306095769,0.06982392228293868,0.02047472368182642,0.32978723404255317,0.0018227943920061272
3414.0,13610.0,430.0,210.0,180.0,340.0,151.0,645.0,294.0,308.0,3455.0,3818.0,308,880.0,715.0,341,1620.0,253.0,2.0,661,1680.0,651.0,300.0,1279.0,308,880.0,673.0,341,,,,,,,1620.0,242.0,1,13553,12980.0,12921.0,300.0,330.0,555,870.0,651.0,341,1620.0,141.0,1,11594.0,545.0,131.0,420.0,792.0,341.0,1385.0,1193.0,349.0,990.0,1179.0,349,300.0,284.0,261,670.0,7188.0,2.0,3.0,0.009007099713892127,0.004508585727845371,0.037486611924312754,0.035334945840782415,0.12017774187032922,0.007374747395218224,0.14791987673343607,0.002769961308476961,0.010991023997069062,0.0026523034235116497,0.21568627450980388,0.0632456283706488,0.2712001619105444,0.2159811560065229,0.038120567375886524,0.012830972865179271
3415.0,2968.0,87.0,89.0,240.0,207.0,815.0,290.0,287.0,485.0,,,,,,,5160.0,1861.0,1.0,8649,215.0,190.0,300.0,299.0,308,780.0,766.0,485,,,,,,,1140.0,797.0,1,3777,2768.0,153.0,240.0,2798.0,815,285.0,255.0,485,5160.0,1136.0,1,12872.0,1935.0,954.0,150.0,1135.0,485.0,1610.0,1314.0,742.0,,,,,,,2520.0,68.0,1.0,3.0,0.0017378404153862456,0.0018983518854085771,0.05890753302392003,0.021348196445472707,0.04847505554433447,0.007191034826654069,0.5115562403697997,0.020444952514949,0.039282733915450535,0.019443424327743094,0.0392156862745098,0.0912730838372283,0.3167375025298522,0.23790541764812465,0.2021276595744681,0.00011961530290343832
3416.0,12093.0,1112.0,571.0,180.0,661.0,671.0,930.0,981.0,349.0,,,,,,,550.0,2979.0,1.0,7207,2368.0,2129.0,120.0,299.0,520,755.0,833.0,349,,,,,,,550.0,342.0,1,5583,933.0,319.0,600.0,1116.0,778,690.0,780.0,221,385.0,212.0,2,5958.0,1199.0,863.0,300.0,2035.0,349.0,760.0,669.0,798.0,,,,,,,3960.0,2926.0,1.0,3.0,0.023460845607714317,0.012296142894123738,0.037486611924312754,0.06909243874224419,0.17774187032922642,0.025404823767157438,0.03800719054956343,0.032733907843826945,0.024302375282408258,0.01758681193128494,0.13725490196078433,0.16481451217519202,0.14470754907913377,0.12103641964123936,0.32978723404255317,0.005222011358097867
3417.0,13898.0,1973.0,1629.0,180.0,463.0,413.0,1060.0,963.0,149.0,1210.0,1322.0,149,530.0,563.0,243,6900.0,1278.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,290.0,60.0,180.0,407.0,243.0,545.0,256.0,815.0,760.0,1006.0,815,540.0,528.0,798,5100.0,1299.0,3.0,1.0,0.0417081699692699,0.03511950988005867,0.037486611924312754,0.04827005994321169,0.2039991920824076,0.02493242001942104,0.6902927580893683,0.014036669011607456,0.0058008182206753375,0.0012037377075937486,0.058823529411764705,0.03178623958163099,0.10119409026512852,0.046204022467838377,0.4308510638297872,0.002317323330875566
3418.0,1703.0,1219.0,518.0,240.0,916.0,128.0,880.0,633.0,800.0,,,,,,,3960.0,136.0,1.0,6963,831.0,554.0,240.0,511.0,128,880.0,653.0,800,,,,,,,3960.0,1010.0,1,,,,,,,,,,,,,5885.0,330.0,154.0,150.0,282.0,800.0,605.0,640.0,128.0,590.0,566.0,128,125.0,119.0,361,4230.0,925.0,2.0,2.0,0.02572851541803539,0.01115281732677539,0.05890753302392003,0.09590913871069513,0.16764290042415675,0.016271684644253732,0.3882896764252697,0.0014839078438269432,0.006614968146384157,0.0031215571061329415,0.0392156862745098,0.021572152312469357,0.11333738109694394,0.11578184453705381,0.3537234042553191,0.001649619998250403
3419.0,10255.0,2804.0,164.0,240.0,2843.0,798.0,740.0,528.0,815.0,1205.0,1431.0,815,385.0,102.0,770,5400.0,365.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.0,461.0,510.0,240.0,133.0,770.0,380.0,139.0,128.0,820.0,1092.0,128,740.0,484.0,798,3960.0,1127.0,2.0,1.0,0.05931969905690368,0.003516265424109069,0.05890753302392003,0.2985592596487538,0.13936578468996164,0.013515996115791408,0.5362095531587058,0.00400105522335561,0.009281309153080541,0.01038478801974946,0.09803921568627451,0.009396960287628698,0.0678000404776361,0.025004529806124297,0.32978723404255317,0.0020102512099891274
3420.0,2574.0,1166.0,96.0,240.0,1256.0,815.0,255.0,645.0,610.0,,,,,,,5160.0,3742.0,1.0,6970,162.0,143.0,150.0,132.0,128,765.0,673.0,610,,,,,,,3600.0,198.0,1,,,,,,,,,,,,,12564.0,914.0,960.0,150.0,50.0,610.0,405.0,3370.0,504.0,,,,,,,2880.0,5555.0,1.0,2.0,0.02460527710077355,0.002049357149020623,0.05890753302392003,0.1316647386686297,0.04140577661078569,0.016586620476077996,0.5115562403697997,0.04112073513893774,0.01850155706173292,0.01956583833190517,0.0392156862745098,0.0026148063409053767,0.07285974499089254,0.6104366733103823,0.2340425531914894,0.009915573019786513
3421.0,4483.0,1104.0,47.0,240.0,1247.0,815.0,760.0,704.0,609.0,,,,,,,7680.0,794.0,1.0,8210,8470.0,7237.0,90.0,1261.0,698,600.0,259.0,700,5100.0,5442.0,700,1830.0,1420.0,609,3780.0,782.0,2,10668,1337.0,156.0,240.0,1364.0,815,780.0,669.0,609,7740.0,1394.0,1,13434.0,11210.0,10292.0,300.0,1173.0,609.0,905.0,882.0,597.0,,,,,,,2760.0,4251.0,1.0,3.0,0.02329130020133517,0.0009923203037363016,0.05890753302392003,0.13071826690503732,0.1434053726519895,0.018135054982547305,0.7704160246533128,0.008716584593739009,0.22806374793918302,0.2099604194719876,0.13725490196078433,0.09437816636705344,0.17405383525602106,0.15963036782025727,0.22340425531914895,0.00758753787074049
3422.0,7277.0,1878.0,1865.0,240.0,233.0,413.0,1335.0,1012.0,349.0,690.0,988.0,349,390.0,235.0,721,485.0,9408.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13799.0,151.0,117.0,150.0,124.0,721.0,45.0,23.0,815.0,200.0,221.0,815,970.0,816.0,403,5160.0,2310.0,2.0,1.0,0.039694818268517534,0.04021054448183622,0.05890753302392003,0.024082448206961822,0.25954352656029084,0.026218407999370127,0.03133025166923473,0.10340089693985226,0.0029716472288371905,0.002366670747133472,0.0392156862745098,0.008661546004249062,0.0,0.003986229389382134,0.43617021276595747,0.004122264692597598
3423.0,2842.0,2410.0,1855.0,180.0,745.0,671.0,930.0,861.0,349.0,,,,,,,550.0,3638.0,1.0,11139,15884.0,15832.0,150.0,150.0,597,1110.0,1086.0,349,,,,,,,385.0,1363.0,1,9046,2597.0,1693.0,660.0,1441.0,293,1195.0,1345.0,349,550.0,415.0,1,14252.0,1616.0,605.0,420.0,1387.0,349.0,2205.0,1339.0,293.0,,,,,,,1740.0,1104.0,1.0,3.0,0.05096958779273074,0.03999482267667615,0.037486611924312754,0.07792617520243979,0.17774187032922642,0.022255465448914782,0.03800719054956343,0.03997757650369328,0.0327898882579227,0.012323009752315666,0.21568627450980388,0.11186468377185815,0.43715846994535523,0.24243522377242252,0.13297872340425532,0.0019691892403357085
